,Movie_id,Preformer,Gender
1882,500840,Jessie Buckley,1
1883,636709,Wynn Handman,2
1884,798022,Nicholas Dapolito,2
1885,342806,,
1886,775609,,
1887,170992,Bismillah Khan,0
1888,728133,Suvinder Pal Vicky,0
1889,288161,,
1890,360258,Emma de Caunes,1
1891,39529,Dave Robinson,0
1892,126402,Mary Chapelle,0
1893,687084,Lewis Stone,2
1894,524198,Robert Plant,2
1895,838396,Tantoo Cardinal,1
1896,312379,,
1897,318700,,
1898,39418,David Gilmour,2
1899,160950,,
1900,48351,,
1901,554116,Topper Headon,0
1902,522393,,
1903,553648,Darryl McDaniels,2
1904,752939,Shawn Mendes,2
1905,581389,Song Joong-ki,2
1906,520370,Paris Hilton,1
1907,468362,Marwan Kenzari,2
1908,609418,Noeleen Comiskey,0
1909,55702,Keith Carradine,2
1910,103711,Fred MacMurray,2
1911,139916,Ava Gardner,1
1912,746466,Jill Wagner,1
1913,57047,Jeremy Irons,2
1914,413890,Christina Hendricks,1
1915,271561,Curd Jürgens,2
1916,165913,Mercedes Quadros,0
1917,254877,Eileen Herlie,1
1918,480531,Pilou Asbæk,2
1919,158262,Zero Mostel,2
1920,131102,Diana Scarwid,1
1921,21804,Dave Gahan,2
1922,210051,Layton Warhurst,0
1923,120977,Fredric March,2
1924,33695,Christopher McDonald,2
1925,301833,Antonio Moreno,2
1926,14634,Ellen Burstyn,1
1927,632618,Cecilia Roth,1
1928,479034,Hiroshi Abe,2
1929,465003,Chris Evans,2
1930,779201,Nancy Kulik,1
1931,667520,Mirai Shida,1
1932,278611,,
1933,802403,Konkona Sen Sharma,1
1934,763568,Michael J. Woodard,0
1935,621753,Larissa Anderson,0
1936,422128,Quinn Shephard,1
1937,14347,Michael Caine,2
1938,662903,Gillian Wallace Horvat,1
1939,69485,Damian de Montemas,2
1940,672040,Jordan Tweddle,2
1941,53964,Mae Questel,1
1942,466166,Kristin Anderson,0
1943,804597,,
1944,34151,Dudley Moore,2
1945,409421,Takahiro Sakurai,2
1946,838436,,
1947,176117,,
1948,628315,,
1949,432749,Veronica Hurst,0
1950,72940,Les Claypool,2
1951,553678,Kevin J. O'Connor,2
1952,613579,,
1953,670322,,
1954,215278,Nick Mancuso,2
1955,145131,Ozzy Osbourne,2
1956,671295,Jimmy Gonzales,2
1957,462104,,
1958,157771,Danny Trejo,2
1959,613068,Leon Errol,2
1960,427921,Bobby Cassidy,0
1961,776142,Carl Hart,0
1962,545609,Chris Hemsworth,2
1963,326425,Bruce Willis,2
1964,218381,Jon Foo,2
1965,307168,Jeremy Ninaber,2
1966,274285,Eric Roberts,2
1967,832711,Ben Spooner,0
1968,704882,Alice Braga,1
1969,446616,,
1970,452182,,
1971,697843,Chris Hemsworth,2
1972,619266,,
1973,674658,,
1974,234458,,
1975,389145,David Jason,2
1976,845844,Tara London,1
1977,480042,Sylvester Stallone,2
1978,674919,,
1979,97605,Sasha Roiz,2
1980,653747,Denzel Washington,2
1981,520797,,
1982,592984,Amy Adams,1
1983,253154,John Boyega,2
1984,755339,Leandro Hassum,2
1985,587385,Hiyori Kon,0
1986,722913,Zendaya,1
1987,1883,Denzel Washington,2
1988,28685,Colin Friels,2
1989,46898,James Earl Jones,2
1990,55736,John Neville,2
1991,460025,,
1992,114002,Malcolm McDowell,2
1993,199595,Adrianne Allen,1
1994,383844,Mark Addy,2
1995,265089,Malcolm Himschoot,0
1996,82921,John Hurt,2
1997,271003,,
1998,501560,Betty Shabazz,0
1999,749141,Frank Harper,2
2000,556255,,
2001,578010,Malcolm Arnold,2
2002,591372,Malcolm X,2
2003,467200,,
2004,568933,,
2005,149348,Richard Burton,2
2006,430780,Michael Bolton,2
2007,583689,Hadley Robinson,1
2008,185359,,
2009,837583,Natasha Brown,0
2010,511332,,
2011,606523,Uhm Tae-goo,2
2012,137586,Merle Oberon,1
2013,440184,Renée Taylor,1
2014,785534,Çağatay Ulusoy,2
2015,587910,Constantino 'Tino' Fernández,0
2016,353571,Elliot Page,3
2017,547016,Charlize Theron,1
2018,403265,Charles Kent,2
2019,561001,William Bechtel,2
2020,33362,Jean Gabin,2
2021,376426,Tony Robbins,2
2022,639411,Priyanshu Painyuli,2
2023,318597,Vladimir Skrbinšek,0
2024,474354,Jonas Strand Gravli,0
2025,500006,Andrea Berntzen,1
2026,691076,James Hetfield,2
2027,730563,James Hetfield,2
2028,423093,Paco León,2
2029,164300,Roberto Palazuelos,2
2030,329386,,
2031,351809,Luis Tosar,2
2032,514575,Antonio de la Torre,2
2033,180418,Maribel Verdú,1
2034,104846,Mark Kermode,2
2035,423617,Paloma Domínguez,0
2036,300710,Sonia Blanca,0
2037,710346,Makino Maria,0
2038,337302,Chong Wang,2
2039,421057,Sylvester Stallone,2
2040,107614,Rafael Rivelles,2
2041,228302,Jérémie Quaegebeur,2
2042,22500,Catherine Chevallier,1
2043,190806,Isana Medel,1
2044,181508,Dave Hoffman,0
2045,11675,Jamie Lee Curtis,1
2046,522686,,
2047,822213,Miguel Diosdado,0
2048,391710,Will Forte,2
2049,675598,Juan Manuel Fangio,0
2050,631344,Brittany Hudson,1
2051,595399,Hao Wu,0
2052,513576,Ali Wong,1
2053,384487,Arci Muñoz,1
2054,699280,Michelle Obama,1
2055,2977,Anne Hathaway,1
2056,526052,Toby Kebbell,2
2057,438493,George Lazenby,2
2058,509766,,
2059,381663,Simon Atherton,0
2060,438137,Warren Buffett,2
2061,96495,Chaz Bono,2
2062,376515,Mike Nichols,2
2063,580372,Alan Cumming,2
2064,81484,Jack Sanderson,0
2065,602231,Tiffany Smith,1
2066,223370,Mathilda May,1
2067,626013,Ram Dass,2
2068,511613,Shiva Negar,1
2069,140471,Ryan Grantham,2
2070,367541,Michael Gross,2
2071,354100,Vanessa Halby,0
2072,782965,Maitlyn Pezzo,1
2073,456659,Devanny Pinn,1
2074,474051,Jack Lowden,2
2075,97075,Eulalio González,2
2076,124440,Dan Alvero,0
2077,567886,Tony Vieira,0
2078,386076,Bob Steele,2
2079,815622,,
2080,261467,Jack Perrin,2
2081,679304,,
2082,841071,,
2083,772089,,
2084,40022,Gastone Moschin,2
2085,14062,Milla Jovovich,1
2086,105906,Luc Merenda,2
2087,190896,Frank Borzage,2
2088,332585,,
2089,84394,Laurent Collombert,2
2090,128333,Peter Lee Lawrence,2
2091,260963,Danièle Lebrun,1
2092,15477,Gil Bellows,2
2093,58028,Donald Sutherland,2
2094,773655,Samuel L. Jackson,2
2095,739246,Gims,2
2096,673175,Nick Offerman,2
2097,475345,,
2098,511791,Myrtle Cagle,0
2099,483010,Robert Reich,2
2100,743382,Nawazuddin Siddiqui,2
2101,597156,Jim Parsons,2
2102,34377,Kenneth Nelson,2
2103,748807,Mart Crowley,2
2104,748807,Mart Crowley,2
2105,667869,Sophia Loren,1
2106,299782,John Huston,2
2107,352322,,
2108,683540,,
2109,176295,,
2110,602277,Leatrice Joy,1
2111,671364,Janet Gaynor,1
2112,489354,,
2113,401104,Lily Collins,1
2114,20761,Antonio Banderas,2
2115,40876,Vera Farmiga,1
2116,266006,Kristy Swanson,1
2117,837661,Federico Alcini,2
2118,763950,Steven Wilson,2
2119,24318,Kazuhiro Hamanaka,0
2120,394318,David Coverdale,2
2121,531785,Jacqueline Lovell,1
2122,659058,Mike Fleiss,2
2123,470383,Steven Wilson,2
2124,703253,Usé,0
2125,121967,Bruno Bichir,2
2126,493036,Hans Marquardt,0
2127,458010,Rikiya Yasuoka,2
2128,9481,Denzel Washington,2
2129,613099,Marta Etura,1
2130,47626,Jay Baruchel,2
2131,22451,Scott Bairstow,2
2132,109035,Lazar Ristovski,2
2133,782973,Tony Parker,2
2134,735919,Anil Kapoor,2
2135,334191,Tomohisa Yamashita,2
2136,234693,Emi Takei,1
2137,411009,Amanda Knox,1
2138,58105,Hayden Panettiere,1
2139,653894,Amanda Knox,1
2140,746752,Bigflo,2
2141,733823,Bigflo,2
2142,643158,,
2143,642981,,
2144,797309,The Notorious B.I.G.,2
2145,776979,Timothy Ware-Hill,2
2146,492402,Tom Berenger,2
2147,88359,Cliff Gorman,2
2148,539788,Rima Te Wiata,1
2149,758530,,
2150,343108,Lee Child,0
2151,45099,Aldo Fabrizi,2
2152,212781,Wang Chung,2
2153,26261,Chevy Chase,2
2154,577944,Luka Schlage,0
2155,275876,Ray Sharkey,2
2156,808809,Harry Faciane,0
2157,425591,Melanie Lynskey,1
2158,208654,Sun Ra,2
2159,450628,Laerte Coutinho,1
2160,614560,Gary Oldman,2
2161,313943,Lee Pace,2
2162,20423,Jim Lovell,2
2163,76788,Ajith Kumar,2
2164,312526,Joe Reegan,2
2165,609844,Iqbaal Dhiafakhri Ramadhan,2
2166,335423,Tarık Tarcan,0
2167,760006,Sašo Džukič,0
2168,105869,Edd Byrnes,2
2169,666980,Ryuugi Yokota,2
2170,666982,Kenta Mizue,0
2171,17053,Beau Ballinger,0
2172,206234,,
2173,666984,Ryuugi Yokota,2
2174,666987,Sho Jinnai,0
2175,666989,Kenta Mizue,0
2176,284321,Krister Henriksson,2
2177,221868,Krister Henriksson,2
2178,443021,Anatoliy Solonitsyn,2
2179,579235,Bruce Lee,2
2180,433252,Robert Redford,2
2181,454227,Chris Pine,2
2182,786190,Sanya Malhotra,1
2183,553539,Jimmy Cliff,2
2184,490818,Gloria Allred,1
2185,530973,Srinivas Ayyagari,0
2186,686677,Naia Cucukov,0
2187,597219,Leah Lewis,1
2188,429130,Jay Brennan,0
2189,767,Daniel Radcliffe,2
2190,311012,Bona Tibertelli de Pisis,0
2191,103863,Mervyn Johns,2
2192,495570,Indrans,2
2193,473565,Abdul Fatah Al Mozaeen,0
2194,283497,Abdul Fatah Al Mozaeen,0
2195,243062,Shijimi,1
2196,548768,Ece Tatay,0
2197,228393,Paul Lukas,2
2198,616634,Kristian Østby Brandser,0
2199,448085,Daniel Pilon,2
2200,558766,Sosuke Ikematsu,2
2201,185137,Maiko Ito,1
2202,55681,Mary Woronov,1
2203,207589,Robert Young,2
2204,200324,Douglas Fairbanks,2
2205,400502,,
2206,260039,John Derek,0
2207,500682,Kevin Costner,2
2208,519129,,
2209,72716,Waylon Jennings,2
2210,507982,Johnny Cash,2
2211,494261,Willie Nelson,2
2212,535669,Johnny Cash,2
2213,504359,,
2214,604196,Andy Samberg,2
2215,396398,Adam Sandler,2
2216,507618,Laurie Anderson,1
2217,472424,Lady Gaga,1
2218,473313,Paul Shanks,0
2219,650614,Lorena Ramirez,0
2220,630750,,
2221,615667,Viola Davis,1
2222,777306,Glynn Turman,2
2223,777306,Glynn Turman,2
2224,799555,Matthew Modine,2
2225,785976,Pelé,2
2226,245913,Kevin de Paula,0
2227,68169,Pelé,2
2228,242536,Daniela Costa,0
2229,230741,Pelé,2
2230,742408,,
2231,783404,,
2232,644996,,
2233,712153,Helena Lustosa,0
2234,655777,,
2235,472175,Diego Francisco,0
2236,529590,Pelé,2
2237,698232,Rita Carelli,1
2238,568437,,
2239,561731,,
2240,749965,,
2241,733311,,
2242,553645,Keith Richards,2
2243,601516,Rian Malan,2
2244,553644,Stephen Travers,0
2245,473545,Bobby Lane,0
2246,439059,Carlos Alazraqui,2
2247,636565,Elio Germano,0
2248,654028,Kurt Russell,2
2249,527435,Kurt Russell,2
2250,327331,Douglas Booth,2
2251,33321,Peter Billingsley,2
2252,62446,John Waters,2
2253,46547,Joel Thomas Hynes,2
2254,813236,,
2255,177349,Paul Carr,2
2256,738547,,
2257,520968,,
2258,828701,,
2259,746176,,
2260,461376,,
2261,449992,Joe Taslim,2
2262,437443,Ava DuVernay,1
2263,752455,Lucy O'Connell,1
2264,563710,Lucy O'Connell,1
2265,752455,Lucy O'Connell,1
2266,603519,Anthony Anderson,2
2267,493141,Laura Fraser,1
2268,376658,Azealia Banks,0
2269,109416,Ingeborga Dapkūnaitė,1
2270,100379,Mel Blanc,2
2271,537912,Jim Backus,2
2272,345675,Patrick Miles Widdop,0
2273,507676,Blair Socci,0
2274,208136,Sachin Bhatt,0
2275,50526,,
2276,161834,Sangeetha Chauhan,1
2277,669980,Antoine Grant,0
2278,334641,,
2279,285269,,
2280,45852,Tommy Lee Jones,2
2281,70342,Mary J. Blige,1
2282,338549,,
2283,187713,Annalee Stone,0
2284,516852,Jason Trost,2
2285,14263,,
2286,597594,Rachel Mason,1
2287,755328,Debbie Allen,1
2288,554175,Derren Brown,2
2289,538620,José Mujica,2
2290,9727,Cuba Gooding Jr.,2
2291,510258,,
2292,346126,Christian Bordeleau,2
2293,490401,,
2294,32553,Kurt Angle,0
2295,61926,,
2296,243408,,
2297,305522,J. Warren Kerrigan,0
2298,441219,,
2299,786483,,
2300,752803,Andy Lau,2
2301,72494,Jon Voight,2
2302,80274,Asa Butterfield,2
2303,446119,Katerina Gogou,1
2304,21868,Pierce Brosnan,2
2305,545556,Orlando von Einsiedel,2
2306,112755,Cindy Díaz,0
2307,53864,William Powell,2
2308,538702,Florian Teichtmeister,0
2309,688228,Natalie Paul,1
2310,641743,,
2311,556859,Edward Woodward,2
2312,818136,,
2313,42499,Anthony Steffen,2
2314,171417,Kathleen Robertson,1
2315,422891,Evelyn Hamann,1
2316,523037,Sandra Oh,1
2317,794790,Hilda Koronel,1
2318,739430,Evelyn Lambart,1
2319,114835,Nadia Litz,1
2320,574846,,
2321,149404,Patrick Stewart,2
2322,767476,,
2323,131913,Stewart Granger,2
2324,717192,Frank Lammers,2
2325,584828,Myles Clohessy,2
2326,95143,Billy Zane,2
2327,306731,Graham Fletcher-Cook,2
2328,642363,Sean Nelson Taylor,2
2329,99881,Michael Redgrave,2
2330,845476,Thierry Fortineau,0
2331,173076,David Lodge,2
2332,769633,Saoirse-Monica Jackson,1
2333,617943,Aoife Duffin,0
2334,501943,,
2335,251528,,
2336,245000,,
2337,491732,,
2338,835516,,
2339,37697,Ferry Corsten,0
2340,227581,Ferry Corsten,0
2341,85800,Curd Jürgens,2
2342,663471,Betty Grable,1
2343,96203,Gerry Marsden,2
2344,25767,Cary Grant,2
2345,589871,Snoop Dogg,2
2346,820025,,
2347,562394,George O'Hanlon,2
2348,240459,Chill Wills,2
2349,704886,,
2350,256167,Carol Burnett,1
2351,152082,Anna Loos,1
2352,752618,Guillermo Vilas,0
2353,433084,Joshua Wong,2
2354,360341,Keith Richards,2
2355,565312,Alexandria Ocasio-Cortez,1
2356,561556,Loudon Wainwright III,2
2357,381071,Lotje Sodderland,1
2358,474569,Etty,0
2359,446867,Christa B. Allen,1
2360,576684,Paul Basagoitia,0
2361,462849,Naomi Grossman,1
2362,735088,Nakia Burrise,1
2363,301652,,
2364,835389,,
2365,627562,Björn Månsson,0
2366,658777,Cornelia Gröschel,1
2367,361721,Jack Hofer,0
2368,49582,Georgiy Yumatov,2
2369,31927,Alon Aboutboul,2
2370,79313,Sasha Andres,0
2371,782494,,
2372,733485,,
2373,502862,Bahram Radan,0
2374,512080,Thomas De Pourquery,2
2375,292244,Brigitte Helm,1
2376,448034,Luís Miguel Cintra,2
2377,776732,Steve Laplante,2
2378,641662,Vanessa Kirby,1
2379,491104,Ram Dass,2
2380,553649,Johnny Cash,2
2381,753272,,
2382,499932,Tom Holland,2
2383,532865,Carey Mulligan,1
2384,519316,Moe Dunford,2
2385,487287,Taylor Kitsch,2
2386,796571,Sam Storey,0
2387,611640,John Adams,2
2388,339177,Kirill Pirogov,2
2389,52069,Shraga Friedman,0
2390,451196,Brent Bratton,2
2391,595643,Guillermo del Toro,2
2392,141010,Craig Hill,2
2393,401653,,
2394,467933,Chris Warren,2
2395,824426,,
2396,148870,,
2397,643312,Joshua Bitton,2
2398,398018,David Lam Wai,2
2399,702724,Joseph Gallegos,0
2400,764163,Zi Wang,0
2401,204772,Schnele Wilson,0
2402,695382,,
2403,566222,Brittany Kaiser,0
2404,628534,Adarsh Gourav,2
2405,631081,Marcio Catalano,0
2406,767190,,
2407,732803,Teddy Purba,0
2408,354970,,
2409,671662,Hideo Murata,2
2410,728955,Wen Dongjun,2
2411,382830,Raizō Ichikawa,2
2412,466282,Lana Condor,1
2413,614409,Lana Condor,1
2414,565426,Lana Condor,1
2415,743601,Nickole Atkinson,0
2416,376228,Daisy Coleman,1
2417,689991,Audrys Juozas Bačkis,0
2418,433247,Sareum Srey Moch,0
2419,567860,Billy McFarland,2
2420,360029,Werner Herzog,2
2421,688848,Estevan Oriol,2
2422,492184,Deepika Kumari,0
2423,173901,Christine Pai Lu-ming,0
2424,573186,,
2425,525017,Jennifer Aniston,1
2426,318880,,
2427,365395,Becky Hobbs,1
2428,690443,Aunjanue Ellis,1
2429,695336,,
2430,154777,Lillian Ellison,1
2431,533451,Eddie Constantine,2
2432,505175,Vicky Kaushal,2
2433,525183,Mark Duplass,2
2434,458342,Kathryn Hahn,1
2435,5185,Robert Stephens,2
2436,43122,Charles Laughton,2
2437,39137,David Attenborough,2
2438,468291,Sienna Miller,1
2439,38719,Douglas Fairbanks,2
2440,179443,Jana Carpenter,0
2441,651461,,
2442,576779,Lupino Lane,2
2443,122479,Maya Deren,1
2444,503366,Billie Dove,1
2445,832315,,
2446,779489,,
2447,535770,Adolphe Menjou,2
2448,351361,Burkhard Driest,2
2449,585525,Kyle Ross,2
2450,483988,,
2451,676173,,
2452,218413,Lewis Stone,2
2453,313045,,
2454,376660,Hailee Steinfeld,1
2455,4927,Chris Stafford,2
2456,14874,Elijah Wood,2
2457,52051,Tia Mowry,1
2458,15007,Leon M. Lion,2
2459,220733,Dedee Pfeiffer,1
2460,494264,,
2461,176208,Jackie Cooper,2
2462,148126,Ellen ten Damme,1
2463,97887,,
2464,727059,Louise Huff,1
2465,507600,,
2466,681093,Christien Anholt,2
2467,672733,Joy Yunus,0
2468,383956,Matthew Tremont,2
2469,765109,,
2470,789573,Choi Seung-cheol,2
2471,11292,Jana Petersen,1
2472,310854,,
2473,508875,Danielle Ward,1
2474,27769,Tim Matheson,2
2475,595671,Sidney Flanigan,1
2476,467895,Susie Abromeit,1
2477,16374,Idris Elba,2
2478,27770,Michael Gross,2
2479,27771,Clayton Rohner,2
2480,40083,Paul Newman,2
2481,542714,Bill Nighy,2
2482,528390,Tasha Ames,1
2483,291512,Stanley Maupin,0
2484,769366,Louis Crevier,0
2485,738353,Jenni Olson,1
2486,467914,Ewan McGregor,2
2487,539036,Geetika Vidya Ohlyan,0
2488,454626,Ben Schwartz,2
2489,675353,Ben Schwartz,2
2490,624956,Jaleel White,2
2491,444000,Mrunal Thakur,1
2492,87442,Jaleel White,2
2493,57982,Jun'ichi Kanemaru,2
2494,370213,Sonita Alizadeh,1
2495,197764,,
2496,284866,Doryan Nelson,0
2497,16355,Masami Kikuchi,2
2498,837629,Jason Griffith,2
2499,292030,James Russo,2
2500,398430,Rachel McAdams,1
2501,300568,Ahmed Helmy,2
2502,74662,"Antonio Sabàto, Jr.",2
2503,344471,Sonia Wieder-Atherton,0
2504,810656,,
2505,48860,Brooke Hayward,1
2506,452607,,
2507,620897,Radha Blank,1
2508,6957,Steve Carell,2
2509,728116,Aditya Modak,0
2510,96311,Marisa Berenson,1
2511,388443,William S. Hart,2
2512,78078,Burt Lancaster,2
2513,120358,Patrick Stewart,2
2514,669969,Nina Brewton,1
2515,540306,Roni Jonah,0
2516,218850,Erik Enge,2
2517,620465,,
2518,266122,,
2519,343456,Károly Eperjes,0
2520,551287,,
2521,220785,Ice-T,2
2522,832383,Steven Van Zandt,2
2523,804264,,
2524,607033,Benni Quintero,0
2525,41741,Courtney Gains,2
2526,591156,Steven Van Zandt,2
2527,789931,,
2528,484383,Il Kim,0
2529,566221,Dilma Rousseff,1
2530,504949,Timothée Chalamet,2
2531,8587,Matthew Broderick,2
2532,579583,Pete Davidson,2
2533,11238,Scott Weinger,2
2534,420818,Chiwetel Ejiofor,2
2535,16520,Deborah Kerr,1
2536,44571,Sean Faris,2
2537,476669,Harris Dickinson,2
2538,122,Elijah Wood,2
2539,1439,Jodie Foster,1
2540,253980,Ben Kingsley,2
2541,11430,Nathan Lane,2
2542,301355,Chadwick Boseman,2
2543,452226,Alec Baldwin,2
2544,9732,Matthew Broderick,2
2545,47288,Miranda Richardson,1
2546,270010,Tom Hanks,2
2547,1361,Orson Bean,2
2548,262,Robert De Niro,2
2549,9334,Dwayne Johnson,2
2550,334517,Jamie Dornan,2
2551,507389,Zion Clark,0
2552,166662,Todd Barnett,0
2553,14631,Sam Hennings,2
2554,333221,,
2555,170744,Temuera Morrison,2
2556,33241,Marc Levin,2
2557,82800,Reuven Badalov,0
2558,265093,,
2559,658330,,
2560,591615,,
2561,346873,Steven L. Anderson,2
2562,785448,Lennox Brown,2
2563,564340,Henrik Harlaut,2
2564,274869,,
2565,810535,Donisha Rita Claire Prendergast,1
2566,788314,,
2567,428279,,
2568,528888,Eddie Murphy,2
2569,559969,Aaron Paul,2
2570,683021,Charles Baker,2
2571,393443,Monica Bhargava,0
2572,461496,David O'Hara,2
2573,45124,Sébastien Roch,2
2574,568526,Sophie Duez,1
2575,482783,Sean Biggerstaff,2
2576,424303,Francis Cabrel,2
2577,817212,,
2578,505173,Semyon Treskunov,2
2579,625563,Akbar Abdi,2
2580,461219,Saori Koide,1
2581,574931,,
2582,579793,Heiko Graul,0
2583,86522,Louis Theroux,2
2584,15074,Devon Sawa,2
2585,813980,Richard Wolstencroft,2
2586,282845,,
2587,695476,Brian Eisch,0
2588,448448,Roger Stone,2
2589,582927,Juan Daniel Garcia Treviño,2
2590,760880,,
2591,835452,Dodo Abashidze,2
2592,653735,Walter Mercado,2
2593,726940,Simon Greenall,2
2594,765684,Simon Greenall,2
2595,752885,Simon Greenall,2
2596,139709,,
2597,163760,,
2598,387426,Ahn Seo-hyun,1
2599,538362,Alessandro Borghi,2
2600,1836,Marina de Van,1
2601,386696,Merlin Rose,2
2602,641842,Teresa Ciha,0
2603,542423,Ezra Mabengeza,0
2604,311770,Rebecka Josephson,1
2605,515916,Victor Polster,2
2606,367389,Sophie Ludwig,0
2607,567038,Gabrielle Creevy,0
2608,750534,Toni Venturi,0
2609,27001,John Garfield,2
2610,450166,Ivan Franěk,2
2611,619653,Mario Bellatin,0
2612,573562,,
2613,475214,Damson Idris,2
2614,177198,Rita Loureiro,0
2615,655752,,
2616,643551,,
2617,610396,Jake Keys,0
2618,206633,Mike Marshall,2
2619,589615,Nawazuddin Siddiqui,2
2620,553651,Víctor Jara,2
2621,553646,Sam Cooke,2
2622,753583,,
2623,651166,,
2624,376389,Cai Guo-Qiang,0
2625,390520,Dave Schultz,2
2626,537996,Tim Blake Nelson,2
2627,448444,Marsha P. Johnson,0
2628,318121,Paul Rudd,2
2629,261039,Bob Weir,2
2630,565716,Junming 'Jimmy' Wang,0
2631,628756,Barack Obama,2
2632,731095,,
2633,483210,"Clyde Hooker, Jr.",0
2634,634754,,
2635,242807,Élodie Bouchez,1
2636,459992,Charlize Theron,1
2637,477331,Juan Catalan,0
2638,52332,Julie Benz,1
2639,143220,Hossain Sabzian,0
2640,520870,,
2641,334902,Gordon Jones,2
2642,396042,Charles Gormley,2
2643,569962,Mark Huberman,2
2644,795395,,
2645,139704,,
2646,756972,,
2647,838073,,
2648,83425,Hilla Becher,0
2649,323048,Leif Garrett,2
2650,323730,Lucas Doméjean,0
2651,430974,,
2652,653567,Taylor Swift,1
2653,524288,Arunachalam Muruganatham,0
2654,768410,Shawn Mendes,2
2655,489994,Sandi Tan,1
2656,519374,,
2657,606215,Clarence Avant,0
2658,80755,Rod Perry,2
2659,651724,Martin Scorsese,2
2660,720748,Max Park,0
2661,538002,Orson Welles,2
2662,318225,Tig Notaro,1
2663,324281,Tig Notaro,1
2664,521512,Tig Notaro,1
2665,584180,,
2666,355177,Tig Notaro,1
2667,528643,Tig Notaro,1
2668,628534,Adarsh Gourav,2
2669,818367,Otmara Marrero,1
2670,10846,Roberto Benigni,2
2671,85985,Salman Khan,2
2672,10687,Colin Farrell,2
2673,263341,Michelle Yeoh,1
2674,146,Chow Yun-Fat,2
2675,15655,Jim Cummings,2
2676,1371,Sylvester Stallone,2
2677,652837,Taishi Nakagawa,2
2678,341077,Kaya Scodelario,1
2679,793269,Dennis Quaid,2
2680,77495,Luis Tosar,2
2681,71041,Debra Paget,1
2682,485157,Barbra Streisand,1
2683,740996,Lisa,1
2684,47821,Patrick Swayze,2
2685,450005,Christine Schuler-Deschryver,0
2686,653574,Michael Hilow,0
2687,593691,Beyoncé,1
2688,472983,Jhonen Vasquez,2
2689,473408,Joan Didion,1
2690,86705,John Mulaney,2
2691,650073,John Mulaney,2
2692,367735,John Mulaney,2
2693,520594,John Mulaney,2
2694,824087,John Mulaney,2
2695,744338,John Mulaney,2
2696,545634,Donna Howard,0
2697,416211,Khalid Farah,0
2698,684700,Maggie Nichols,0
2699,502575,Eadweard Muybridge,2
2700,717436,Josephine Starte,1
2701,104852,,
2702,147196,Rasselas Lakew,0
2703,598570,Joe Nakamura,2
2704,409699,Krzysztof Majchrzak,2
2705,344201,Emil Artur Longen,2
2706,188368,,
2707,33331,Jan-Michael Vincent,2
2708,801313,Momo Kasuga,0
2709,238203,Shūji Sano,2
2710,617534,,
2711,778159,,
2712,551547,LeBron James,2
2713,44995,,
2714,389438,Elsa Zara,0
2715,325418,,
2716,733066,Asta Nielsen,1
2717,606715,,
2718,349138,Kamalika Banerjee,1
2719,718697,Breshna Khan,0
2720,717681,Ralf Zillmann,2
2721,342319,Lea Blaaberg,0
2722,783275,,
2723,591364,Ludo Mich,2
2724,824055,,
2725,658412,Abhishek Bachchan,2
2726,205596,Benedict Cumberbatch,2
2727,79522,Mathias Coppens,2
2728,26226,Peter Ludolf,2
2729,534072,Katrina Bowden,1
2730,267722,Ludovico Einaudi,2
2731,574725,,
2732,558016,,
2733,754729,,
2734,231160,Shaheen Khan,1
2735,412980,Sonja Ball,0
2736,511499,,
2737,420776,Małgorzata Wachecka,0
2738,504561,Quincy Jones,2
2739,567565,Quincy Jones,2
2740,217410,Tommy Steele,2
2741,470985,,
2742,683966,,
2743,399932,Quincy Jones,2
2744,645767,Quincy Jones,2
2745,51988,Quincy Jones,2
2746,586988,Quincy Jones,2
2747,310019,Quincy Jones,2
2748,617323,,
2749,79538,Quincy Jones,2
2750,324062,Quincy Jones,2
2751,410177,Quincy Jones,2
2752,400618,John Berger,2
2753,681713,Quincy Jones,2
2754,177457,Miles Davis,2
2755,43269,George Sanders,2
2756,627070,Alex Lewis,0
2757,326946,,
2758,511815,Robert Bridges,0
2759,472976,Alex Duncan,1
2760,656690,Skyler Gisondo,2
2761,551332,Anthony Hopkins,2
2762,318044,Nina Simone,1
2763,671909,Achintya Bose,0
2764,610120,Thom Yorke,2
2765,42768,Vittorio Gassman,2
2766,54220,,
2767,831676,,
2768,602456,,
2769,211978,Pablo Stelardo,0
2770,266809,Henry Nixon,2
2771,368969,George Bartenieff,2
2772,673132,,
2773,664390,,
2774,763552,,
2775,775037,,
2776,752609,,
2777,416185,Ana de Armas,1
2778,696199,Gabriel Canella,2
2779,47505,Iain Glen,2
2780,225115,Vittorio Gassman,2
2781,241886,Omar Khalid Butt,2
2782,650042,,
2783,691597,Žana Gončiar,0
2784,283587,Abraham Attah,2
2785,704588,,
2786,596204,Brené Brown,1
2787,653725,Larry Allison,0
2788,718831,Jim Jefferies,2
2789,1628,Jeanne Moreau,1
2790,746753,,
2791,616180,Henning Baum,2
2792,289333,Jim Jefferies,2
2793,7301,Casey Affleck,2
2794,404022,Jim Jefferies,2
2795,49505,Jim Jefferies,2
2796,101449,Jim Gaffigan,2
2797,11387,Peter O'Toole,2
2798,422742,Henning Baum,2
2799,32946,Jim Jefferies,2
2800,43522,Errol Flynn,2
2801,323656,Craig Roberts,2
2802,24665,Jim Carrey,2
2803,432959,Jim Gaffigan,2
2804,263111,Jim Gaffigan,2
2805,48643,Sam Rockwell,2
